,Suburb,Address,Type,Price,Method,Date,Distance,Postcode,Landsize,Lattitude,Longtitude,Regionname,Propertycount
10224,Wheelers Hill,7 Darvell Cl,House,1272000.0,Property sold,2017-06-24,16.7,3150,733.0,-37.91293,145.20078999999996,South-Eastern Metropolitan,7392
10225,West Melbourne,148 Adderley St,House,1370000.0,Property sold,2017-06-24,3.1,3003,121.0,-37.80973,144.9472,Northern Metropolitan,2230
10226,St Albans,63 Lovell Dr,House,600000.0,Property passed in,2017-06-24,14.0,3021,565.0,-37.76454,144.80611000000005,Western Metropolitan,14042
10227,West Footscray,243 Essex St,House,749000.0,Property sold,2017-06-24,6.4,3012,369.0,-37.79221,144.86408,Western Metropolitan,5058
10228,Wantirna South,14 Riverpark Dr,House,1180000.0,Property sold,2017-06-24,14.7,3152,453.0,-37.87309000000001,145.23078,Eastern Metropolitan,7082
10229,Wantirna South,11 Henry Rd,House,1160000.0,Property sold,2017-06-24,14.7,3152,733.0,-37.87105,145.23872,Eastern Metropolitan,7082
10230,Wantirna,6 Deauville Ct,House,1000000.0,Property sold prior,2017-06-24,14.7,3152,722.0,-37.85848,145.23982,Eastern Metropolitan,5424
10231,Viewbank,178 Graham Rd,House,825000.0,Property sold,2017-06-24,8.9,3084,658.0,-37.73346,145.08359,Eastern Metropolitan,2698
10232,Vermont South,3 Terrara Ct,House,1290000.0,Property sold,2017-06-24,17.2,3133,407.0,-37.85028,145.18787,Eastern Metropolitan,4280
10233,Vermont South,3 Reynella Cl,House,1400000.0,Property passed in,2017-06-24,17.2,3133,882.0,-37.85484,145.1989,Eastern Metropolitan,4280
10234,Vermont South,6 Nolan Cl,House,1650000.0,Property passed in,2017-06-24,17.2,3133,1250.0,-37.84825,145.18764,Eastern Metropolitan,4280
10235,Vermont South,14 Hartland Rd,House,1425000.0,Property passed in,2017-06-24,17.2,3133,842.0,-37.85841,145.18248,Eastern Metropolitan,4280
10236,Vermont,41 Carinya Rd,House,1235000.0,Property sold prior,2017-06-24,17.2,3133,624.0,-37.83344,145.19063,Eastern Metropolitan,4181
10237,Watsonia North,57 Sellars St,House,800000.0,Property sold prior,2017-06-24,14.5,3087,777.0,-37.69837,145.08992,Northern Metropolitan,1442
10238,Oakleigh South,192 Haughton Rd,House,1265000.0,Property sold,2017-06-24,15.5,3167,743.0,-37.91282,145.10376000000005,South-Eastern Metropolitan,3692
10239,Springvale,5 Sullivan St,House,770000.0,Property sold,2017-06-24,20.8,3171,606.0,-37.93861,145.15351,South-Eastern Metropolitan,7412
10240,South Yarra,24 Tivoli Rd,House,1810000.0,Property sold,2017-06-24,2.7,3141,273.0,-37.8386,144.99851999999996,Southern Metropolitan,14887
10241,Reservoir,13 McColl St,House,911000.0,Property sold,2017-06-24,12.0,3073,601.0,-37.72943,145.01904,Northern Metropolitan,21650
10242,Reservoir,1/31 Kenilworth St,Unit,270000.0,Property passed in,2017-06-24,12.0,3073,0.0,-37.71408,145.00441,Northern Metropolitan,21650
10243,Reservoir,9 Kelverne St,House,685000.0,Property sold,2017-06-24,12.0,3073,494.0,-37.71477,144.98235,Northern Metropolitan,21650
10244,Reservoir,69 Chauvel St,House,912000.0,Property sold,2017-06-24,12.0,3073,890.0,-37.70295,145.00277,Northern Metropolitan,21650
10245,Reservoir,29 Byfield St,House,877500.0,Property sold,2017-06-24,12.0,3073,598.0,-37.71394,145.00387,Northern Metropolitan,21650
10246,Reservoir,1 Balfour St,House,630000.0,Property sold,2017-06-24,12.0,3073,0.0,-37.69528,145.00523,Northern Metropolitan,21650
10247,Preston,6 The Mews,House,1020000.0,Vendor Bid,2017-06-24,8.4,3072,158.0,-37.75026,144.98428,Northern Metropolitan,14577
10248,Preston,173 Raglan St,House,1350000.0,Property sold,2017-06-24,8.4,3072,525.0,-37.75017,145.01203999999996,Northern Metropolitan,14577
10249,Preston,72d Oakover Rd,Townhouse,875000.0,Property sold,2017-06-24,8.4,3072,214.0,-37.74886,144.99225,Northern Metropolitan,14577
10250,Preston,10 Ivy St,Townhouse,660000.0,Property passed in,2017-06-24,8.4,3072,70.0,-37.74645,144.98888,Northern Metropolitan,14577
10251,Preston,1/40 Grandview Rd,Unit,691000.0,Property sold,2017-06-24,8.4,3072,170.0,-37.73698,144.98686,Northern Metropolitan,14577
10252,Preston,186 Gilbert Rd,House,1365000.0,Property sold,2017-06-24,8.4,3072,525.0,-37.74441,144.98928,Northern Metropolitan,14577
10253,Preston,21 Edwin St,House,1242000.0,Property sold,2017-06-24,8.4,3072,468.0,-37.75335,145.01641999999995,Northern Metropolitan,14577
10254,Prahran,24/8 Sydney St,Unit,660000.0,Property sold,2017-06-24,4.6,3181,0.0,-37.85184,145.01049,Southern Metropolitan,7717
10255,Prahran,9/305 Dandenong Rd,Unit,1020000.0,Property sold,2017-06-24,4.6,3181,0.0,-37.85931,145.00616000000005,Southern Metropolitan,7717
10256,Port Melbourne,308/15 Pickles St,Unit,800000.0,Property sold,2017-06-24,3.5,3207,0.0,-37.84426,144.94415,Southern Metropolitan,8648
10257,Port Melbourne,6/5 Liardet St,Unit,816000.0,Property sold,2017-06-24,3.5,3207,0.0,-37.84237,144.94486,Southern Metropolitan,8648
10258,Pascoe Vale,12 Shanley St,House,740000.0,Property sold,2017-06-24,8.5,3044,487.0,-37.71949,144.94283,Northern Metropolitan,7485
10259,Pascoe Vale,49 Kent Rd,House,860000.0,Property sold prior,2017-06-24,8.5,3044,609.0,-37.72091,144.94601,Northern Metropolitan,7485
10260,Reservoir,4/43 St Vigeons Rd,Unit,365000.0,Property sold prior,2017-06-24,12.0,3073,113.0,-37.70717,145.02643,Northern Metropolitan,21650
10261,Hampton,16 Carolyn St,House,1600000.0,Property sold,2017-06-24,13.8,3188,633.0,-37.94039,145.02234,Southern Metropolitan,5454
10262,Richmond,7/129 Hoddle St,Unit,890500.0,Property sold prior,2017-06-24,2.4,3121,180.0,-37.81443,144.99079,Northern Metropolitan,14949
10263,Richmond,15/104 Rowena Pde,Unit,355000.0,Property sold prior,2017-06-24,2.4,3121,1082.0,-37.8211,144.99549,Northern Metropolitan,14949
10264,South Yarra,348 Punt Rd,House,900000.0,Vendor Bid,2017-06-24,2.7,3141,119.0,-37.8414,144.98608000000004,Southern Metropolitan,14887
10265,South Yarra,6/90 Clowes St,Unit,945000.0,Property passed in,2017-06-24,2.7,3141,708.0,-37.83041,144.98494,Southern Metropolitan,14887
10266,South Yarra,108/32 Bray St,Unit,470000.0,Property passed in,2017-06-24,2.7,3141,1890.0,-37.84446,144.99552,Southern Metropolitan,14887
10267,South Melbourne,14 Ward St,House,1700000.0,Property sold,2017-06-24,1.9,3205,118.0,-37.83347,144.95692,Southern Metropolitan,5943
10268,Silvan,1 Parker Rd,House,1070000.0,Property sold,2017-06-24,34.6,3795,38490.0,-37.83229,145.43003000000004,Eastern Victoria,457
10269,Seddon,36 Bayview Rd,House,1085000.0,Property sold,2017-06-24,5.1,3011,297.0,-37.80828,144.8856,Western Metropolitan,2417
10270,Seaford,42 Mitchell St,House,1050000.0,Property sold,2017-06-24,35.4,3198,662.0,-38.1078,145.1305,South-Eastern Metropolitan,8077
10271,Scoresby,147 George St,House,833800.0,Property sold prior,2017-06-24,22.2,3179,730.0,-37.88919,145.21629,Eastern Metropolitan,2206
10272,Sandringham,56 Victoria St,House,2250000.0,Vendor Bid,2017-06-24,15.2,3191,640.0,-37.95698,145.0166,Southern Metropolitan,4497
10273,Spotswood,1 Bernard St,House,785000.0,Property sold,2017-06-24,6.2,3015,343.0,-37.83187,144.88966000000005,Western Metropolitan,1223
10274,Sandringham,26 Regent Ct,House,1770000.0,Property sold,2017-06-24,15.2,3191,463.0,-37.95877,145.02701000000005,Southern Metropolitan,4497
10275,Rowville,71 Kellbourne Dr,House,860000.0,Property sold,2017-06-24,23.5,3178,725.0,-37.9088,145.26318999999995,South-Eastern Metropolitan,11667
10276,Ripponlea,84 Brighton Rd,House,1005000.0,Property passed in,2017-06-24,7.2,3185,290.0,-37.87726,144.99336,Southern Metropolitan,821
10277,Ringwood North,28 Through Rd,House,750000.0,Property sold,2017-06-24,19.9,3134,446.0,-37.7987,145.23032,Eastern Metropolitan,3619
10278,Ringwood,132 Wonga Rd,House,1085000.0,Property sold,2017-06-24,19.9,3134,921.0,-37.78649,145.24836000000005,Eastern Metropolitan,7785
10279,Ringwood,6 Ford St,House,1291000.0,Property sold,2017-06-24,19.9,3134,776.0,-37.81685,145.2353,Eastern Metropolitan,7785
10280,Riddells Creek,53 Bluegum Cct,House,817000.0,Property sold,2017-06-24,47.4,3431,1459.0,-37.45709,144.68999,Northern Victoria,1475
10281,Richmond,18 Yorkshire St,House,1530000.0,Property sold,2017-06-24,2.4,3121,187.0,-37.83199000000001,144.99909,Northern Metropolitan,14949
10282,Richmond,4/12 Woodlawn St,Unit,717000.0,Property sold,2017-06-24,2.4,3121,316.0,-37.82295,144.99146000000005,Northern Metropolitan,14949
10283,Richmond,15 The Crofts,House,1300000.0,Vendor Bid,2017-06-24,2.4,3121,200.0,-37.8196,144.99101000000005,Northern Metropolitan,14949
10284,Sandhurst,4 Galilee Dr,House,645000.0,Property sold prior,2017-06-24,34.7,3977,448.0,-38.0817,145.19654,South-Eastern Metropolitan,1721
10285,Oakleigh South,4 Hardy Ct,House,1215000.0,Property sold,2017-06-24,15.5,3167,619.0,-37.92542,145.10622,South-Eastern Metropolitan,3692
10286,Reservoir,1/65 Thackeray Rd,Unit,470000.0,Vendor Bid,2017-06-24,12.0,3073,73.0,-37.72128,145.00995,Northern Metropolitan,21650
10287,Oakleigh East,33 Greta St,House,1210000.0,Property sold,2017-06-24,12.3,3166,700.0,-37.9125,145.11844,Southern Metropolitan,2547
10288,Keilor Downs,1/37 Thornhill Dr,House,575000.0,Property sold prior,2017-06-24,15.5,3038,307.0,-37.72545,144.80397,Western Metropolitan,3656
10289,Kensington,91A Bayswater Rd,House,1250000.0,Property sold,2017-06-24,3.4,3031,340.0,-37.79436,144.92158,Northern Metropolitan,5263
10290,Kensington,310/71 Henry St,Unit,395000.0,Property sold prior,2017-06-24,3.4,3031,2592.0,-37.79609,144.92608,Northern Metropolitan,5263
10291,Kensington,11 McCracken St,House,840500.0,Property sold,2017-06-24,3.4,3031,107.0,-37.79025,144.92798,Northern Metropolitan,5263
10292,Kew,19 Campbell St,House,1995000.0,Property sold,2017-06-24,5.4,3101,482.0,-37.80119000000001,145.0511,Southern Metropolitan,10331
10293,Kew,1/18 Howard St,Unit,600000.0,Property sold,2017-06-24,5.4,3101,847.0,-37.80798,145.02347,Southern Metropolitan,10331
10294,Kew,1/38 Pakington St,Unit,797000.0,Property sold,2017-06-24,5.4,3101,964.0,-37.80222,145.03501,Southern Metropolitan,10331
10295,Kew,47 Stevenson St,House,3001000.0,Property sold,2017-06-24,5.4,3101,784.0,-37.80978,145.02185,Southern Metropolitan,10331
10296,Keysborough,46 Hedgeley Rd,House,752000.0,Property passed in,2017-06-24,25.2,3173,552.0,-37.99013,145.17911999999995,South-Eastern Metropolitan,8459
10297,Lalor,59 David St,House,705500.0,Property sold,2017-06-24,16.3,3075,670.0,-37.67328,145.02918,Northern Metropolitan,8279
10298,Lalor,78 French St,House,685000.0,Property sold,2017-06-24,16.3,3075,766.0,-37.66986,145.02048,Northern Metropolitan,8279
10299,Lalor,1 Howell St,House,560000.0,Property sold,2017-06-24,16.3,3075,364.0,-37.67122,145.01487,Northern Metropolitan,8279
10300,Lalor,1/11 Maxwell St,House,511500.0,Property sold prior,2017-06-24,16.3,3075,416.0,-37.67096,145.02445,Northern Metropolitan,8279
10301,Maidstone,1/30 Burns St,Townhouse,810000.0,Property sold,2017-06-24,6.4,3012,209.0,-37.78707,144.87608,Western Metropolitan,3873
10302,Malvern East,5D Belson St,House,1275000.0,Property sold,2017-06-24,8.4,3145,161.0,-37.86779,145.04482,Southern Metropolitan,8801
10303,Malvern East,4 Hillard St,House,1690000.0,Property sold prior,2017-06-24,8.4,3145,706.0,-37.88066,145.06605,Southern Metropolitan,8801
10304,Malvern East,8 Vickery St,House,3600000.0,Property sold,2017-06-24,8.4,3145,552.0,-37.87421,145.04958,Southern Metropolitan,8801
10305,Maribyrnong,22 Mephan St,Townhouse,815000.0,Property sold,2017-06-24,4.3,3032,198.0,-37.78667,144.88834,Western Metropolitan,4918
10306,Maribyrnong,29 Monash St,House,920000.0,Vendor Bid,2017-06-24,4.3,3032,575.0,-37.78446,144.88781,Western Metropolitan,4918
10307,Keilor Downs,7 Antwerp Dr,House,670000.0,Property sold,2017-06-24,15.5,3038,713.0,-37.72305,144.81073999999995,Western Metropolitan,3656
10308,Keilor,25 Skyline Dr,House,875000.0,Property sold prior,2017-06-24,14.5,3036,722.0,-37.72302,144.83434,Western Metropolitan,2339
10309,Jacana,50 Emu Pde,House,556000.0,Property sold,2017-06-24,14.0,3047,627.0,-37.68861,144.91065,Northern Metropolitan,851
10310,Ivanhoe,2/123 Waterdale Rd,Townhouse,975000.0,Property sold prior,2017-06-24,7.8,3079,103.0,-37.76676,145.04333,Eastern Metropolitan,5549
10311,Oakleigh South,10 Devoy St,House,1500000.0,Property sold,2017-06-24,15.5,3167,597.0,-37.91753,145.08524,South-Eastern Metropolitan,3692
10312,Hampton,2C Kerferd St,House,3150000.0,Property sold,2017-06-24,13.8,3188,743.0,-37.94176,145.00931,Southern Metropolitan,5454
10313,Hampton,13 Mills St,Townhouse,1285000.0,Property sold,2017-06-24,13.8,3188,348.0,-37.93557,145.00463,Southern Metropolitan,5454
10314,Hampton,2/17 Small St,Unit,685000.0,Property sold prior,2017-06-24,13.8,3188,0.0,-37.9392,145.00095,Southern Metropolitan,5454
10315,Hampton,1/121 Thomas St,Unit,878000.0,Property sold,2017-06-24,13.8,3188,128.0,-37.9395,145.01344,Southern Metropolitan,5454
10316,Hampton East,1/2 Flowerdale Rd,Unit,957000.0,Property sold,2017-06-24,13.8,3188,254.0,-37.94313,145.03501,Southern Metropolitan,2356
10317,Hawthorn,5/350 Auburn Rd,Townhouse,1236000.0,Property sold,2017-06-24,5.3,3122,159.0,-37.83179000000001,145.04293,Southern Metropolitan,11308
10318,Hawthorn,18 Belgrave St,House,1750000.0,Property passed in,2017-06-24,5.3,3122,234.0,-37.82839,145.04086,Southern Metropolitan,11308
10319,Hawthorn,8 Kinkora Rd,House,2010000.0,Property passed in,2017-06-24,5.3,3122,451.0,-37.81633,145.02833,Southern Metropolitan,11308
10320,Meadow Heights,2 Navarre Ct,House,467000.0,Property sold,2017-06-24,17.4,3048,565.0,-37.65702,144.92447,Northern Metropolitan,4704
10321,Hawthorn,8 Leslie St,House,2370000.0,Property sold,2017-06-24,5.3,3122,362.0,-37.82866,145.04259,Southern Metropolitan,11308
10322,Heidelberg,2/60 Darebin St,Unit,915000.0,Property sold,2017-06-24,8.9,3084,419.0,-37.7537,145.06341,Eastern Metropolitan,2890
10323,Heidelberg,3/186 Hawdon St,Townhouse,781000.0,Property sold,2017-06-24,8.9,3084,137.0,-37.74888,145.06593,Eastern Metropolitan,2890
10324,Heidelberg West,129 Outhwaite Rd,House,875000.0,Property sold prior,2017-06-24,8.8,3081,671.0,-37.73902,145.04529,Eastern Metropolitan,2674
10325,Highett,4 Major St,House,1300000.0,Vendor Bid,2017-06-24,16.0,3190,604.0,-37.94783,145.03983,Southern Metropolitan,4794
10326,Highett,3 Seaton Rd,House,1430000.0,Property sold,2017-06-24,16.0,3190,590.0,-37.94549,145.03332,Southern Metropolitan,4794
10327,Hillside,20 Cuthbert Dr,House,660000.0,Property sold,2017-06-24,18.0,3037,666.0,-37.68381,144.73331000000005,Western Metropolitan,5556
10328,Hillside,54 Timele Dr,House,480000.0,Property passed in,2017-06-24,18.0,3037,320.0,-37.70338,144.74854,Western Metropolitan,5556
10329,Ivanhoe,11 Athelstane Gr,House,2380000.0,Property sold,2017-06-24,7.8,3079,778.0,-37.76356,145.04135,Eastern Metropolitan,5549
10330,Ivanhoe,83 Oriel Rd,House,1035000.0,Property sold,2017-06-24,7.8,3079,585.0,-37.75725,145.03744,Eastern Metropolitan,5549
10331,Hawthorn,1/30 Lisson Gr,House,1480000.0,Property sold,2017-06-24,5.3,3122,241.0,-37.82679,145.03021,Southern Metropolitan,11308
10332,Melton,102 Palmerston St,House,405000.0,Property sold,2017-06-24,31.7,3337,590.0,-37.67815,144.58355,Western Victoria,3600
10333,Hawthorn,9 Manchester St,House,1682000.0,Property sold,2017-06-24,5.3,3122,264.0,-37.8285,145.04022,Southern Metropolitan,11308
10334,Melton South,44 Brooklyn Rd,House,465000.0,Property sold,2017-06-24,29.8,3338,615.0,-37.7024,144.57153,Western Victoria,4718
10335,Narre Warren,6 Saxonwood Dr,House,597500.0,Property sold prior,2017-06-24,34.1,3805,810.0,-38.0312,145.30703,South-Eastern Metropolitan,9376
10336,Newport,36 Davies St,House,1250000.0,Property sold,2017-06-24,6.2,3015,343.0,-37.84502,144.88612,Western Metropolitan,5498
10337,Newport,112 Johnston St,House,1230000.0,Property sold,2017-06-24,6.2,3015,396.0,-37.8363,144.87588,Western Metropolitan,5498
10338,Newport,36 Junction St,House,1220000.0,Property sold prior,2017-06-24,6.2,3015,492.0,-37.83529,144.87893,Western Metropolitan,5498
10339,Niddrie,48 Ida St,House,1315000.0,Property sold,2017-06-24,10.4,3042,650.0,-37.74549,144.88666,Western Metropolitan,2291
10340,Noble Park,21 Conley St,House,660000.0,Property sold,2017-06-24,22.7,3174,550.0,-37.98298,145.17932,South-Eastern Metropolitan,11806
10341,North Melbourne,106/25 Oxford St,Unit,570000.0,Vendor Bid,2017-06-24,1.8,3051,1223.0,-37.8006,144.95418999999995,Northern Metropolitan,6821
10342,North Melbourne,2/7 Oxford St,Unit,850000.0,Vendor Bid,2017-06-24,1.8,3051,1223.0,-37.8006,144.95418999999995,Northern Metropolitan,6821
10343,North Warrandyte,46 Osborne Rd,House,1550000.0,Vendor Bid,2017-06-24,21.1,3113,4221.0,-37.73371,145.24045,Eastern Metropolitan,1058
10344,Northcote,114 Beavers Rd,House,1000000.0,Vendor Bid,2017-06-24,5.3,3070,188.0,-37.76592,144.99265,Northern Metropolitan,11364
10345,Northcote,128 Charles St,House,1240000.0,Property sold,2017-06-24,5.3,3070,247.0,-37.77747,144.99587,Northern Metropolitan,11364
10346,Northcote,78 Jenkins St,House,1590000.0,Property sold,2017-06-24,5.3,3070,563.0,-37.76557,145.01052,Northern Metropolitan,11364
10347,Northcote,22 Waterloo Rd,House,1350000.0,Vendor Bid,2017-06-24,5.3,3070,271.0,-37.7754,145.00229,Northern Metropolitan,11364
10348,Nunawading,5 Lynette St,House,1075000.0,Property passed in,2017-06-24,15.4,3131,697.0,-37.80864,145.17161000000004,Eastern Metropolitan,4973
10349,Oak Park,4 Barina Rd,House,821000.0,Property sold,2017-06-24,11.2,3046,656.0,-37.71467,144.92304,Northern Metropolitan,2651
10350,Oak Park,79 New Rd,House,1071888.0,Property sold prior,2017-06-24,11.2,3046,553.0,-37.71328,144.90585,Northern Metropolitan,2651
10351,Melton South,51 Andrew St,House,420000.0,Property sold,2017-06-24,29.8,3338,599.0,-37.69575,144.57894,Western Victoria,4718
10352,Oak Park,3/13 Sylvester St,Townhouse,560000.0,Property sold prior,2017-06-24,11.2,3046,132.0,-37.72048,144.91323,Northern Metropolitan,2651
10353,Oakleigh,5 Eastgate St,House,1750000.0,Property sold,2017-06-24,12.3,3166,546.0,-37.90465,145.08893999999995,Southern Metropolitan,3224
10354,Murrumbeena,22 Wahroongaa Rd,House,1920000.0,Property sold,2017-06-24,10.1,3163,718.0,-37.8888,145.07271,Southern Metropolitan,4442
10355,Murrumbeena,17/190 Murrumbeena Rd,Unit,357000.0,Property sold,2017-06-24,10.1,3163,1382.0,-37.89792,145.06516000000005,Southern Metropolitan,4442
10356,Northcote,23 Leonard St,House,1275000.0,Vendor Bid,2017-06-24,5.3,3070,245.0,-37.78167,145.01316,Northern Metropolitan,11364
10357,Moonee Ponds,184 Maribyrnong Rd,House,1375000.0,Property sold,2017-06-24,6.2,3039,449.0,-37.77106,144.91162,Western Metropolitan,6232
10358,Mill Park,2/7 Bradley Dr,House,428000.0,Property sold,2017-06-24,17.9,3082,389.0,-37.65623,145.07431,Northern Metropolitan,10529
10359,Mill Park,10 Apsley Ct,House,625000.0,Property sold,2017-06-24,17.9,3082,628.0,-37.67647,145.06452,Northern Metropolitan,10529
10360,Mill Park,1/6 Patmore Ct,House,421000.0,Property sold,2017-06-24,17.9,3082,257.0,-37.65636,145.03996999999995,Northern Metropolitan,10529
10361,Mitcham,395 Mitcham Rd,House,890000.0,Property sold,2017-06-24,17.2,3132,370.0,-37.82047,145.19421,Eastern Metropolitan,6871
10362,Mitcham,8 Tourello St,House,960000.0,Vendor Bid,2017-06-24,17.2,3132,781.0,-37.8105,145.20106,Eastern Metropolitan,6871
10363,Mill Park,31 Development Bvd,House,722500.0,Property sold,2017-06-24,17.9,3082,643.0,-37.65959,145.08302,Northern Metropolitan,10529
10364,Montmorency,146 Sherbourne Rd,House,755000.0,Property sold,2017-06-24,16.2,3094,848.0,-37.71287,145.132,Eastern Metropolitan,3891
